beam no,beam center ra [deg],beam center dec [deg],SB
12,297.7385458333334,-44.79955833333333,1945-43B
13,296.4701708333333,-44.806305555555554,1945-43B
14,295.20164166666666,-44.799347222222224,1945-43B
15,295.221275,-43.89937222222222,1945-43B
16,295.2398625,-42.99950277777778,1945-43B
17,294.0779083333333,-41.17967222222222,1945-43B
18,295.27414583333336,-41.19918055555556,1945-43B
19,296.4704291666667,-41.20575,1945-43B
20,297.66656666666665,-41.19938611111111,1945-43B
21,298.86237500000004,-41.18009166666667,1945-43B
22,300.0576625,-41.147866666666665,1945-43B
23,300.10824583333334,-42.047488888888886,1945-43B
24,300.161025,-42.946730555555554,1945-43B
25,300.2161333333333,-43.84581111111111,1945-43B
26,300.2737125,-44.744952777777776,1945-43B
27,300.3339291666667,-45.64436944444444,1945-43B
28,299.046525,-45.67908055555556,1945-43B
29,297.75834583333335,-45.699866666666665,1945-43B
30,296.46970416666665,-45.706722222222226,1945-43B
31,295.18090416666666,-45.699644444444445,1945-43B
32,293.89226249999996,-45.67862777777778,1945-43B
33,293.93324583333333,-44.778675,1945-43B
34,293.9721875,-43.879022222222225,1945-43B
35,294.0092041666667,-42.97945,1945-43B
36,294.0444125,-42.07974166666666,1945-43B
1,268.36362083333336,-37.65264305555556,1753-37B
2,269.50028333333336,-37.64717777777778,1753-37B
3,268.3635625,-38.552615277777775,1753-37B
4,269.5143125,-38.54708333333333,1753-37B
5,267.2402125,-36.74706666666667,1753-37B
6,268.3635375,-36.75255972222222,1753-37B
7,269.48672500000004,-36.74715833333333,1753-37B
8,270.60973333333334,-36.730872222222224,1753-37B
9,270.63674583333335,-37.630697222222224,1753-37B
10,270.66484583333335,-38.53039722222222,1753-37B
11,270.6940916666666,-39.430194444444446,1753-37B
12,269.52884166666666,-39.447094444444446,1753-37B
13,268.36335833333334,-39.45269833333333,1753-37B
14,267.1977375,-39.447,1753-37B
15,267.212675,-38.54698888888889,1753-37B
16,267.22682083333336,-37.64708611111111,1753-37B
17,266.14235,-35.83049722222222,1753-37B
18,267.2528875,-35.84670833333333,1753-37B
19,268.3633208333334,-35.85214305555556,1753-37B
20,269.47361666666666,-35.846805555555555,1753-37B
21,270.58374583333335,-35.83069722222222,1753-37B
22,271.6936666666667,-35.80382222222222,1753-37B
23,271.7325083333333,-36.703694444444444,1753-37B
24,271.77295833333335,-37.6032,1753-37B
25,271.8151,-38.50256111111111,1753-37B
26,271.85903333333334,-39.40199611111111,1753-37B
27,271.90486250000004,-40.301725833333336,1753-37B
28,270.7245541666667,-40.330308333333335,1753-37B
29,269.5439,-40.34743611111111,1753-37B
30,268.36300833333337,-40.35311388888889,1753-37B
31,267.18196666666665,-40.34733333333333,1753-37B
32,266.0008833333333,-40.33009166666667,1753-37B
33,266.03205833333334,-39.429994444444446,1753-37B
34,266.06171666666665,-38.530205555555554,1753-37B
35,266.0899375,-37.63050833333333,1753-37B
36,266.11679166666664,-36.73067777777778,1753-37B
1,217.14283333333333,-21.55214638888889,1428-21B
2,218.11044583333336,-21.549327777777776,1428-21B
3,217.14280416666668,-22.45211861111111,1428-21B
4,218.116575,-22.449280555555557,1428-21B
5,216.1808625,-20.649202777777777,1428-21B
6,217.14274583333332,-20.652063055555555,1428-21B
7,218.10450833333334,-20.649261111111112,1428-21B
8,219.06632083333335,-20.640797222222222,1428-21B
9,219.07809999999998,-21.540813888888888,1428-21B
10,219.09039166666668,-22.44071388888889,1428-21B
11,219.10320416666667,-23.340719444444446,1428-21B
12,218.12290833333333,-23.349344444444444,1428-21B
13,217.14265,-23.352201944444445,1428-21B
14,216.162275,-23.349286111111113,1428-21B
15,216.16890833333335,-22.44922222222222,1428-21B
16,216.17510416666667,-21.549269444444445,1428-21B
17,215.22958333333332,-19.740316666666665,1428-21B
18,216.18620416666667,-19.748797222222223,1428-21B
19,217.14254166666666,-19.75164638888889,1428-21B
20,218.09875833333334,-19.74886111111111,1428-21B
21,219.055025,-19.740441666666666,1428-21B
22,220.01150416666667,-19.726391666666668,1428-21B
23,220.0283375,-20.626669444444445,1428-21B
24,220.04596249999997,-21.52660277777778,1428-21B
25,220.0644041666667,-22.426413888888888,1428-21B
26,220.08369583333334,-23.326319444444444,1428-21B
27,220.10386666666668,-24.22655,1428-21B
28,219.1165625,-24.241052777777778,1428-21B
29,218.12945,-24.249741666666665,1428-21B
30,217.14237500000002,-24.25261861111111,1428-21B
31,216.15517916666667,-24.249677777777777,1428-21B
32,215.1677,-24.24092222222222,1428-21B
33,215.18161666666666,-23.340594444444445,1428-21B
34,215.1947375,-22.440591666666666,1428-21B
35,215.20709166666666,-21.540694444444444,1428-21B
36,215.21869999999998,-20.640675,1428-21B
1,348.8013833333333,5.8495944444444445,2317+05A
2,349.7060666666667,5.8495944444444445,2317+05A
3,348.8020583333333,4.949622222222223,2317+05A
4,349.70539583333334,4.949622222222223,2317+05A
5,347.8942375,6.748338888888889,2317+05A
6,348.8006,6.749677777777777,2317+05A
7,349.70685416666663,6.749677777777777,2317+05A
8,350.6132166666667,6.748338888888889,2317+05A
9,350.6108625,5.848258333333334,2317+05A
10,350.6088458333333,4.948288888888889,2317+05A
11,350.60717500000004,4.048205555555556,2317+05A
12,349.7048375,4.049541666666666,2317+05A
13,348.8026125,4.049541666666666,2317+05A
14,347.9002791666667,4.048205555555556,2317+05A
15,347.8986041666667,4.948288888888889,2317+05A
16,347.89659166666667,5.848258333333334,2317+05A
17,346.9830416666667,7.6460638888888885,2317+05A
18,347.8915333333333,7.64875,2317+05A
19,348.79970000000003,7.650096111111111,2317+05A
20,349.7077541666667,7.650096111111111,2317+05A
21,350.6159166666667,7.64875,2317+05A
22,351.52441250000004,7.6460638888888885,2317+05A
23,351.5199083333333,6.745658333333333,2317+05A
24,351.51598333333334,5.845583333333334,2317+05A
25,351.51262916666667,4.945616666666667,2317+05A
26,351.5098375,4.045536111111111,2317+05A
27,351.50760833333334,3.145122222222222,2317+05A
28,350.6058375,3.1477916666666665,2317+05A
29,349.7043916666667,3.149125,2317+05A
30,348.8030583333333,3.149125,2317+05A
31,347.90161666666665,3.1477916666666665,2317+05A
32,346.9998458333333,3.145122222222222,2317+05A
33,346.9976166666667,4.045536111111111,2317+05A
34,346.994825,4.945616666666667,2317+05A
35,346.9914708333333,5.845583333333334,2317+05A
36,346.98754583333334,6.745658333333333,2317+05A
1,79.51766666666667,-21.10148388888889,0519-21A
2,80.48232916666666,-21.10148388888889,0519-21A
3,79.51466666666667,-22.001451944444444,0519-21A
4,80.48532916666667,-22.001451944444444,0519-21A
5,78.56146666666667,-20.195866666666667,0519-21A
6,79.52051666666667,-20.20140472222222,0519-21A
7,80.47947916666666,-20.20140472222222,0519-21A
8,81.43852916666667,-20.195866666666667,0519-21A
9,81.44707083333333,-21.095916666666668,0519-21A
10,81.456075,-21.99585,0519-21A
11,81.46555416666666,-22.895888888888887,0519-21A
12,80.48849166666668,-22.901530555555556,0519-21A
13,79.51150416666667,-22.901530555555556,0519-21A
14,78.53444166666667,-22.895888888888887,0519-21A
15,78.54392083333333,-21.99585,0519-21A
16,78.552925,-21.095916666666668,0519-21A
17,77.61565833333334,-19.284466666666667,0519-21A
18,78.5695625,-19.295483333333333,0519-21A
19,79.5232125,-19.30099138888889,0519-21A
20,80.47678333333333,-19.30099138888889,0519-21A
21,81.43043333333334,-19.295483333333333,0519-21A
22,82.3843375,-19.284466666666667,0519-21A
23,82.397825,-20.184794444444446,0519-21A
24,82.41205833333333,-21.084779444444443,0519-21A
25,82.4270625,-21.984643333333334,0519-21A
26,82.44286666666666,-22.884608333333333,0519-21A
27,82.45949166666666,-23.78489638888889,0519-21A
28,81.47553333333333,-23.79626111111111,0519-21A
29,80.49181666666667,-23.801941944444444,0519-21A
30,79.50817916666668,-23.801941944444444,0519-21A
31,78.5244625,-23.79626111111111,0519-21A
32,77.54050416666666,-23.78489638888889,0519-21A
33,77.55712916666666,-22.884608333333333,0519-21A
34,77.57293333333334,-21.984643333333334,0519-21A
35,77.58793750000001,-21.084779444444443,0519-21A
36,77.60217083333333,-20.184794444444446,0519-21A
1,17.2022125,-26.474383333333332,0110-26A
2,18.207620833333333,-26.474383333333332,0110-26A
3,17.198183333333333,-27.374347222222223,0110-26A
4,18.211645833333332,-27.374347222222223,0110-26A
5,16.2082625,-25.567207777777778,0110-26A
6,17.206054166666664,-25.574305555555554,0110-26A
7,18.203779166666667,-25.574305555555554,0110-26A
8,19.20156666666667,-25.567207777777778,0110-26A
9,19.2130875,-26.467231666666667,0110-26A
10,19.225166666666667,-27.367139444444444,0110-26A
11,19.237820833333334,-28.267153055555557,0110-26A
12,18.2158625,-28.27442222222222,0110-26A
13,17.193966666666668,-28.27442222222222,0110-26A
14,16.172008333333334,-28.267153055555557,0110-26A
15,16.184662499999998,-27.367139444444444,0110-26A
16,16.196741666666668,-26.467231666666667,0110-26A
17,15.228595833333333,-24.652740555555557,0110-26A
18,16.219254166666666,-24.666845833333333,0110-26A
19,17.20971666666667,-24.673894444444443,0110-26A
20,18.2001125,-24.673894444444443,0110-26A
21,19.190579166666666,-24.666845833333333,0110-26A
22,20.181233333333335,-24.652740555555557,0110-26A
23,20.19954166666667,-25.553002777777778,0110-26A
24,20.218741666666666,-26.452922222222224,0110-26A
25,20.238866666666667,-27.352716666666666,0110-26A
26,20.25995,-28.252606666666665,0110-26A
27,20.282041666666668,-29.15281388888889,0110-26A
28,19.251079166666667,-29.167495,0110-26A
29,18.220283333333334,-29.174830555555555,0110-26A
30,17.189545833333334,-29.174830555555555,0110-26A
31,16.15875,-29.167495,0110-26A
32,15.1277875,-29.15281388888889,0110-26A
33,15.149879166666668,-28.252606666666665,0110-26A
34,15.170966666666668,-27.352716666666666,0110-26A
35,15.191091666666667,-26.452922222222224,0110-26A
36,15.2102875,-25.553002777777778,0110-26A
1,182.26848333333334,11.240416666666667,1210+10A
2,183.18605416666665,11.240416666666667,1210+10A
3,182.26985416666668,10.340444444444444,1210+10A
4,183.18468333333334,10.340444444444444,1210+10A
5,181.34632083333335,12.137788888888888,1210+10A
6,182.2669875,12.140497222222223,1210+10A
7,183.18755000000002,12.140497222222223,1210+10A
8,184.10821666666666,12.137788888888888,1210+10A
9,184.10373333333334,11.237716666666667,1210+10A
10,184.09962083333332,10.337755555555555,1210+10A
11,184.09586666666667,9.437677777777777,1210+10A
12,183.18343333333334,9.44036388888889,1210+10A
13,182.27110416666667,9.44036388888889,1210+10A
14,181.35867083333332,9.437677777777777,1210+10A
15,181.35491666666667,10.337755555555555,1210+10A
16,181.35080416666668,11.237716666666667,1210+10A
17,180.41725,13.032755555555555,1210+10A
18,181.34146666666666,13.038194444444445,1210+10A
19,182.26537083333335,13.04091388888889,1210+10A
20,183.18916666666667,13.04091388888889,1210+10A
21,184.11307083333332,13.038194444444445,1210+10A
22,185.0372875,13.032755555555555,1210+10A
23,185.02919583333332,12.132372222222223,1210+10A
24,185.02172916666666,11.232316666666666,1210+10A
25,185.01487083333333,10.332372222222222,1210+10A
26,185.00861666666668,9.432308333333333,1210+10A
27,185.00295416666665,8.531908333333334,1210+10A
28,184.09246666666667,8.537266666666667,1210+10A
29,183.1823,8.539947222222223,1210+10A
30,182.27223750000002,8.539947222222223,1210+10A
31,181.36207083333332,8.537266666666667,1210+10A
32,180.45158750000002,8.531908333333334,1210+10A
33,180.44592083333333,9.432308333333333,1210+10A
34,180.43966666666668,10.332372222222222,1210+10A
35,180.4328125,11.232316666666666,1210+10A
36,180.42534166666667,12.132372222222223,1210+10A
1,69.97735416666666,-42.55468333333334,0442-43A
2,71.19910416666667,-42.55468333333334,0442-43A
3,69.96834166666666,-43.45463055555555,0442-43A
4,71.20812083333333,-43.45463055555555,0442-43A
5,68.7815375,-41.64171388888889,0442-43A
6,69.98596666666666,-41.65462222222222,0442-43A
7,71.19049583333333,-41.65462222222222,0442-43A
8,72.394925,-41.64171388888889,0442-43A
9,72.42075,-42.54159166666667,0442-43A
10,72.44778333333332,-43.44134722222222,0442-43A
11,72.47610416666666,-44.3412,0442-43A
12,71.21756666666667,-44.35468888888889,0442-43A
13,69.95889583333334,-44.35468888888889,0442-43A
14,68.70035833333333,-44.3412,0442-43A
15,68.72867916666667,-43.44134722222222,0442-43A
16,68.7557125,-42.54159166666667,0442-43A
17,67.6185,-40.716008333333335,0442-43A
18,68.80622083333333,-40.74148611111111,0442-43A
19,69.9942,-40.754225,0442-43A
20,71.1822625,-40.754225,0442-43A
21,72.37024166666666,-40.74148611111111,0442-43A
22,73.5579625,-40.716008333333335,0442-43A
23,73.59906666666667,-41.61589444444444,0442-43A
24,73.64207083333334,-42.51541111111111,0442-43A
25,73.68709166666666,-43.41478055555555,0442-43A
26,73.73425,-44.31421944444445,0442-43A
27,73.7836875,-45.21395277777778,0442-43A
28,72.50579166666667,-45.241369444444445,0442-43A
29,71.22746666666667,-45.25507777777778,0442-43A
30,69.94899583333334,-45.25507777777778,0442-43A
31,68.67067083333333,-45.241369444444445,0442-43A
32,67.392775,-45.21395277777778,0442-43A
33,67.4422125,-44.31421944444445,0442-43A
34,67.48937083333333,-43.41478055555555,0442-43A
35,67.53438750000001,-42.51541111111111,0442-43A
36,67.57739583333334,-41.61589444444444,0442-43A
1,160.74168333333333,5.8495944444444445,1044+05A
2,161.64636666666667,5.8495944444444445,1044+05A
3,160.74235833333333,4.949622222222223,1044+05A
4,161.64569583333332,4.949622222222223,1044+05A
5,159.8345375,6.748338888888889,1044+05A
6,160.7409,6.749677777777777,1044+05A
7,161.64715416666667,6.749677777777777,1044+05A
8,162.55351666666667,6.748338888888889,1044+05A
9,162.5511625,5.848258333333334,1044+05A
10,162.54914583333334,4.948288888888889,1044+05A
11,162.547475,4.048205555555556,1044+05A
12,161.6451375,4.049541666666666,1044+05A
13,160.7429125,4.049541666666666,1044+05A
14,159.84057916666666,4.048205555555556,1044+05A
15,159.83890416666668,4.948288888888889,1044+05A
16,159.83689166666667,5.848258333333334,1044+05A
17,158.92334166666666,7.6460638888888885,1044+05A
18,159.83183333333332,7.64875,1044+05A
19,160.73999999999998,7.650096111111111,1044+05A
20,161.64805416666667,7.650096111111111,1044+05A
21,162.55621666666667,7.64875,1044+05A
22,163.4647125,7.6460638888888885,1044+05A
23,163.46020833333336,6.745658333333333,1044+05A
24,163.45628333333335,5.845583333333334,1044+05A
25,163.45292916666665,4.945616666666667,1044+05A
26,163.45013749999998,4.045536111111111,1044+05A
27,163.44790833333332,3.145122222222222,1044+05A
28,162.5461375,3.1477916666666665,1044+05A
29,161.64469166666666,3.149125,1044+05A
30,160.74335833333333,3.149125,1044+05A
31,159.84191666666666,3.1477916666666665,1044+05A
32,158.94014583333333,3.145122222222222,1044+05A
33,158.93791666666667,4.045536111111111,1044+05A
34,158.935125,4.945616666666667,1044+05A
35,158.93177083333336,5.845583333333334,1044+05A
36,158.92784583333335,6.745658333333333,1044+05A
1,136.66052083333335,-21.10148388888889,0908-21A
2,137.62518333333333,-21.10148388888889,0908-21A
3,136.65752083333334,-22.001451944444444,0908-21A
4,137.62818333333334,-22.001451944444444,0908-21A
5,135.70432083333336,-20.195866666666667,0908-21A
6,136.66337083333335,-20.20140472222222,0908-21A
7,137.62233333333333,-20.20140472222222,0908-21A
8,138.58138333333332,-20.195866666666667,0908-21A
9,138.589925,-21.095916666666668,0908-21A
10,138.59892916666666,-21.99585,0908-21A
11,138.60840833333333,-22.895888888888887,0908-21A
12,137.63134583333334,-22.901530555555556,0908-21A
13,136.65435833333333,-22.901530555555556,0908-21A
14,135.67729166666666,-22.895888888888887,0908-21A
15,135.686775,-21.99585,0908-21A
16,135.69577916666668,-21.095916666666668,0908-21A
17,134.7585125,-19.284466666666667,0908-21A
18,135.71241666666666,-19.295483333333333,0908-21A
19,136.66606666666667,-19.30099138888889,0908-21A
20,137.61963749999998,-19.30099138888889,0908-21A
21,138.5732875,-19.295483333333333,0908-21A
22,139.52719166666668,-19.284466666666667,0908-21A
23,139.54067916666668,-20.184794444444446,0908-21A
24,139.5549125,-21.084779444444443,0908-21A
25,139.56991666666667,-21.984643333333334,0908-21A
26,139.5857208333333,-22.884608333333333,0908-21A
27,139.60234583333335,-23.78489638888889,0908-21A
28,138.61838749999998,-23.79626111111111,0908-21A
29,137.63467083333333,-23.801941944444444,0908-21A
30,136.65103333333334,-23.801941944444444,0908-21A
31,135.66731666666666,-23.79626111111111,0908-21A
32,134.68335833333333,-23.78489638888889,0908-21A
33,134.69998333333334,-22.884608333333333,0908-21A
34,134.71578333333335,-21.984643333333334,0908-21A
35,134.73079166666668,-21.084779444444443,0908-21A
36,134.745025,-20.184794444444446,0908-21A
1,46.391,-53.23648611111111,0308-53A
2,47.89470416666666,-53.23648611111111,0308-53A
3,46.37475416666666,-54.136408333333335,0308-53A
4,47.91095,-54.136408333333335,0308-53A
5,44.93392083333333,-52.31780583333333,0308-53A
6,46.406391666666664,-52.33645,0308-53A
7,47.8793125,-52.33645,0308-53A
8,49.35178333333333,-52.31780583333333,0308-53A
9,49.397929166666664,-53.21745611111111,0308-53A
10,49.4466125,-54.11696611111111,0308-53A
11,49.498041666666666,-55.016555555555556,0308-53A
12,47.928108333333334,-55.03643611111111,0308-53A
13,46.357595833333335,-55.03643611111111,0308-53A
14,44.787662499999996,-55.016555555555556,0308-53A
15,44.83909166666667,-54.11696611111111,0308-53A
16,44.887775,-53.21745611111111,0308-53A
17,43.53563333333333,-51.381230555555554,0308-53A
18,44.97770416666667,-51.417794722222226,0308-53A
19,46.421,-51.436080833333335,0308-53A
20,47.86470416666667,-51.436080833333335,0308-53A
21,49.308,-51.417794722222226,0308-53A
22,50.75007083333333,-51.381230555555554,0308-53A
23,50.82292916666667,-52.280522222222224,0308-53A
24,50.89969583333334,-53.179402777777774,0308-53A
25,50.98069166666667,-54.078094444444446,0308-53A
26,51.06624583333333,-54.97680555555556,0308-53A
27,51.15674166666667,-55.87575833333333,0308-53A
28,49.55245,-55.916441666666664,0308-53A
29,47.946262499999996,-55.936794444444445,0308-53A
30,46.339441666666666,-55.936794444444445,0308-53A
31,44.73325416666667,-55.916441666666664,0308-53A
32,43.1289625,-55.87575833333333,0308-53A
33,43.219458333333336,-54.97680555555556,0308-53A
34,43.305012500000004,-54.078094444444446,0308-53A
35,43.386004166666666,-53.179402777777774,0308-53A
36,43.462775,-52.280522222222224,0308-53A
1,257.14283333333333,-21.55214638888889,1708-21B
2,258.1104458333333,-21.549327777777776,1708-21B
3,257.1428041666667,-22.45211861111111,1708-21B
4,258.116575,-22.449280555555557,1708-21B
5,256.1808625,-20.649202777777777,1708-21B
6,257.1427458333334,-20.652063055555555,1708-21B
7,258.10450833333334,-20.649261111111112,1708-21B
8,259.06632083333335,-20.640797222222222,1708-21B
9,259.07809999999995,-21.540813888888888,1708-21B
10,259.0903916666667,-22.44071388888889,1708-21B
11,259.10320416666667,-23.340719444444446,1708-21B
12,258.1229083333333,-23.349344444444444,1708-21B
13,257.14265,-23.352201944444445,1708-21B
14,256.16227499999997,-23.349286111111113,1708-21B
15,256.1689083333333,-22.44922222222222,1708-21B
16,256.17510416666664,-21.549269444444445,1708-21B
17,255.22958333333335,-19.740316666666665,1708-21B
18,256.18620416666664,-19.748797222222223,1708-21B
19,257.14254166666666,-19.75164638888889,1708-21B
20,258.09875833333336,-19.74886111111111,1708-21B
21,259.055025,-19.740441666666666,1708-21B
22,260.01150416666667,-19.726391666666668,1708-21B
23,260.0283375,-20.626669444444445,1708-21B
24,260.04596250000003,-21.52660277777778,1708-21B
25,260.0644041666667,-22.426413888888888,1708-21B
26,260.0836958333333,-23.326319444444444,1708-21B
27,260.1038666666667,-24.22655,1708-21B
28,259.11656250000004,-24.241052777777778,1708-21B
29,258.12945,-24.249741666666665,1708-21B
30,257.14237499999996,-24.25261861111111,1708-21B
31,256.15517916666664,-24.249677777777777,1708-21B
32,255.1677,-24.24092222222222,1708-21B
33,255.18161666666668,-23.340594444444445,1708-21B
34,255.1947375,-22.440591666666666,1708-21B
35,255.20709166666668,-21.540694444444444,1708-21B
36,255.21869999999998,-20.640675,1708-21B
1,191.48935833333334,-48.35167555555556,1245-48B
2,192.8434625,-48.34373611111111,1245-48B
3,191.4892625,-49.25164777777778,1245-48B
4,192.86787916666665,-49.243563888888886,1245-48B
5,190.15835833333335,-47.44365833333333,1245-48B
6,191.4892875,-47.451592222222224,1245-48B
7,192.82005416666667,-47.44378888888889,1245-48B
8,194.15018750000002,-47.42025833333334,1245-48B
9,194.19688333333335,-48.31979722222222,1245-48B
10,194.24575833333333,-49.21919361111111,1245-48B
11,194.29697499999997,-50.11866638888889,1245-48B
12,192.89337500000002,-50.14349444444444,1245-48B
13,191.4889875,-50.15173111111111,1245-48B
14,190.08443333333332,-50.14335833333333,1245-48B
15,190.11047916666666,-49.243433333333336,1245-48B
16,190.13509166666665,-48.343608333333336,1245-48B
17,188.87195416666665,-46.520075,1245-48B
18,190.18036666666666,-46.543366666666664,1245-48B
19,191.48905833333333,-46.55117555555555,1245-48B
20,192.7975875,-46.543502777777775,1245-48B
21,194.10552916666666,-46.520358333333334,1245-48B
22,195.4124375,-46.481747222222225,1245-48B
23,195.47920833333333,-47.381011111111114,1245-48B
24,195.54910833333335,-48.279869444444444,1245-48B
25,195.62234999999998,-49.17854444444445,1245-48B
26,195.69917083333334,-50.07725277777778,1245-48B
27,195.77984583333333,-50.97620833333333,1245-48B
28,194.3507,-51.018436666666666,1245-48B
29,192.9200375,-51.043752777777776,1245-48B
30,191.48852916666667,-51.052147777777776,1245-48B
31,190.05684583333334,-51.04360555555556,1245-48B
32,188.62566666666666,-51.01812888888889,1245-48B
33,188.680325,-50.11838083333333,1245-48B
34,188.73209583333335,-49.21892138888889,1245-48B
35,188.78117916666667,-48.31953055555555,1245-48B
36,188.82774166666667,-47.41998888888889,1245-48B
1,23.103849999999998,-26.474383333333332,0134-26A
2,24.109254166666666,-26.474383333333332,0134-26A
3,23.099820833333336,-27.374347222222223,0134-26A
4,24.113283333333335,-27.374347222222223,0134-26A
5,22.1099,-25.567207777777778,0134-26A
6,23.107687500000004,-25.574305555555554,0134-26A
7,24.1054125,-25.574305555555554,0134-26A
8,25.103204166666664,-25.567207777777778,0134-26A
9,25.114725,-26.467231666666667,0134-26A
10,25.126804166666666,-27.367139444444444,0134-26A
11,25.139458333333337,-28.267153055555557,0134-26A
12,24.1175,-28.27442222222222,0134-26A
13,23.095604166666668,-28.27442222222222,0134-26A
14,22.073645833333334,-28.267153055555557,0134-26A
15,22.0863,-27.367139444444444,0134-26A
16,22.098379166666668,-26.467231666666667,0134-26A
17,21.130233333333333,-24.652740555555557,0134-26A
18,22.1208875,-24.666845833333333,0134-26A
19,23.111354166666665,-24.673894444444443,0134-26A
20,24.10175,-24.673894444444443,0134-26A
21,25.09221666666667,-24.666845833333333,0134-26A
22,26.08287083333333,-24.652740555555557,0134-26A
23,26.101179166666665,-25.553002777777778,0134-26A
24,26.120379166666666,-26.452922222222224,0134-26A
25,26.1405,-27.352716666666666,0134-26A
26,26.1615875,-28.252606666666665,0134-26A
27,26.183679166666668,-29.15281388888889,0134-26A
28,25.152716666666667,-29.167495,0134-26A
29,24.121920833333334,-29.174830555555555,0134-26A
30,23.091183333333333,-29.174830555555555,0134-26A
31,22.0603875,-29.167495,0134-26A
32,21.029425000000003,-29.15281388888889,0134-26A
33,21.051516666666668,-28.252606666666665,0134-26A
34,21.072604166666665,-27.352716666666666,0134-26A
35,21.092725,-26.452922222222224,0134-26A
36,21.111925,-25.553002777777778,0134-26A
1,11.428545833333333,-21.55214638888889,0045-21B
2,12.396158333333334,-21.549327777777776,0045-21B
3,11.428516666666667,-22.45211861111111,0045-21B
4,12.4022875,-22.449280555555557,0045-21B
5,10.466575,-20.649202777777777,0045-21B
6,11.428458333333333,-20.652063055555555,0045-21B
7,12.390220833333334,-20.649261111111112,0045-21B
8,13.352033333333333,-20.640797222222222,0045-21B
9,13.3638125,-21.540813888888888,0045-21B
10,13.376104166666666,-22.44071388888889,0045-21B
11,13.388916666666667,-23.340719444444446,0045-21B
12,12.408620833333334,-23.349344444444444,0045-21B
13,11.4283625,-23.352201944444445,0045-21B
14,10.447983333333333,-23.349286111111113,0045-21B
15,10.454620833333333,-22.44922222222222,0045-21B
16,10.4608125,-21.549269444444445,0045-21B
17,9.515295833333333,-19.740316666666665,0045-21B
18,10.471916666666667,-19.748797222222223,0045-21B
19,11.428254166666667,-19.75164638888889,0045-21B
20,12.384470833333333,-19.74886111111111,0045-21B
21,13.3407375,-19.740441666666666,0045-21B
22,14.297216666666667,-19.726391666666668,0045-21B
23,14.31405,-20.626669444444445,0045-21B
24,14.331675,-21.52660277777778,0045-21B
25,14.350116666666667,-22.426413888888888,0045-21B
26,14.369408333333332,-23.326319444444444,0045-21B
27,14.389579166666667,-24.22655,0045-21B
28,13.402275,-24.241052777777778,0045-21B
29,12.4151625,-24.249741666666665,0045-21B
30,11.4280875,-24.25261861111111,0045-21B
31,10.4408875,-24.249677777777777,0045-21B
32,9.4534125,-24.24092222222222,0045-21B
33,9.467329166666667,-23.340594444444445,0045-21B
34,9.48045,-22.440591666666666,0045-21B
35,9.4928,-21.540694444444444,0045-21B
36,9.504408333333334,-20.640675,0045-21B
1,176.66052083333335,-21.10148388888889,1148-21A
2,177.62518333333335,-21.10148388888889,1148-21A
3,176.65752083333334,-22.001451944444444,1148-21A
4,177.62818333333334,-22.001451944444444,1148-21A
5,175.70432083333333,-20.195866666666667,1148-21A
6,176.66337083333335,-20.20140472222222,1148-21A
7,177.62233333333336,-20.20140472222222,1148-21A
8,178.58138333333335,-20.195866666666667,1148-21A
9,178.58992500000002,-21.095916666666668,1148-21A
10,178.59892916666666,-21.99585,1148-21A
11,178.60840833333333,-22.895888888888887,1148-21A
12,177.63134583333334,-22.901530555555556,1148-21A
13,176.65435833333333,-22.901530555555556,1148-21A
14,175.67729166666666,-22.895888888888887,1148-21A
15,175.686775,-21.99585,1148-21A
16,175.69577916666668,-21.095916666666668,1148-21A
17,174.7585125,-19.284466666666667,1148-21A
18,175.71241666666666,-19.295483333333333,1148-21A
19,176.66606666666667,-19.30099138888889,1148-21A
20,177.6196375,-19.30099138888889,1148-21A
21,178.5732875,-19.295483333333333,1148-21A
22,179.52719166666665,-19.284466666666667,1148-21A
23,179.54067916666668,-20.184794444444446,1148-21A
24,179.5549125,-21.084779444444443,1148-21A
25,179.56991666666664,-21.984643333333334,1148-21A
26,179.58572083333334,-22.884608333333333,1148-21A
27,179.60234583333335,-23.78489638888889,1148-21A
28,178.6183875,-23.79626111111111,1148-21A
29,177.63467083333333,-23.801941944444444,1148-21A
30,176.65103333333334,-23.801941944444444,1148-21A
31,175.66731666666666,-23.79626111111111,1148-21A
32,174.68335833333333,-23.78489638888889,1148-21A
33,174.69998333333334,-22.884608333333333,1148-21A
34,174.71578333333332,-21.984643333333334,1148-21A
35,174.73079166666665,-21.084779444444443,1148-21A
36,174.745025,-20.184794444444446,1148-21A
1,275.67719166666666,-31.84128611111111,1824-32A
2,276.73659583333335,-31.84128611111111,1824-32A
3,275.6719083333333,-32.74124722222222,1824-32A
4,276.74187916666665,-32.74124722222222,1824-32A
5,274.63292083333334,-30.932405555555555,1824-32A
6,275.68224583333335,-30.94121388888889,1824-32A
7,276.73154166666666,-30.94121388888889,1824-32A
8,277.78086666666667,-30.932405555555555,1824-32A
9,277.796025,-31.832397222222223,1824-32A
10,277.811875,-32.73226944444444,1824-32A
11,277.82845,-33.632244444444446,1824-32A
12,276.7474041666667,-33.64131944444444,1824-32A
13,275.66638333333333,-33.64131944444444,1824-32A
14,274.58533750000004,-33.632244444444446,1824-32A
15,274.60191249999997,-32.73226944444444,1824-32A
16,274.6177625,-31.832397222222223,1824-32A
17,273.60765000000004,-30.014608333333335,1824-32A
