beam no,beam center ra [deg],beam center dec [deg],SB
15,71.1476375,-37.635149444444444,0448-37
16,72.28412083333333,-37.63785,0448-37
17,73.4205875,-37.62974444444444,0448-37
18,74.55699583333333,-37.61083333333333,0448-37
19,69.46929166666666,-36.831716666666665,0448-37
20,70.59402083333333,-36.85043611111111,0448-37
21,71.7188,-36.85845555555556,0448-37
22,72.8435875,-36.855783333333335,0448-37
23,73.96834583333333,-36.84241388888889,0448-37
24,75.0930375,-36.81834666666666,0448-37
25,68.93787499999999,-36.03927222222222,0448-37
26,70.05133333333335,-36.06310277777778,0448-37
27,71.16484583333333,-36.076341666666664,0448-37
28,72.27838333333334,-36.07898888888889,0448-37
29,73.39190833333333,-36.07104722222222,0448-37
30,74.5054,-36.05251388888889,0448-37
31,69.51895,-35.27308333333333,0448-37
32,70.62162500000001,-35.291444444444444,0448-37
33,71.72432083333332,-35.29931111111111,0448-37
34,72.82702499999999,-35.29668888888889,0448-37
35,73.92971250000001,-35.28357638888889,0448-37
36,75.03236666666666,-35.259966666666664,0448-37
1,55.9601625,-34.52546111111111,0355-32
2,57.0530625,-34.54629444444444,0355-32
3,58.1459,-34.55786666666667,0355-32
4,59.23871666666667,-34.560180555555554,0355-32
5,60.331541666666666,-34.55323888888889,0355-32
6,61.42440833333333,-34.537036111111114,0355-32
7,56.52922083333333,-33.757580555555556,0355-32
8,57.61204583333333,-33.773627777777776,0355-32
9,58.694825,-33.78050277777778,0355-32
10,59.777591666666666,-33.77821111111111,0355-32
11,60.86038750000001,-33.76675111111111,0355-32
12,61.94325416666666,-33.746113888888885,0355-32
13,56.014337499999996,-32.96696111111111,0355-32
14,57.08755,-32.987408333333335,0355-32
15,58.1606875,-32.99876388888889,0355-32
16,59.23379166666667,-33.001036666666664,0355-32
17,60.30690416666666,-32.99422222222222,0355-32
18,61.380075000000005,-32.978319444444445,0355-32
19,56.571870833333335,-32.19912222222222,0355-32
20,57.63575,-32.21488611111111,0355-32
21,58.69956666666667,-32.22164166666666,0355-32
22,59.76336666666667,-32.21939027777778,0355-32
23,60.827208333333324,-32.208130555555556,0355-32
24,61.89114166666666,-32.18786111111111,0355-32
25,56.064475,-31.408669444444445,0355-32
26,57.11947083333333,-31.42877222222222,0355-32
27,58.174370833333334,-31.43993888888889,0355-32
28,59.22922916666667,-31.442172222222222,0355-32
29,60.284099999999995,-31.43547472222222,0355-32
30,61.33904166666667,-31.41983888888889,0355-32
31,56.61134583333333,-30.64033611111111,0355-32
32,57.6576875,-30.65584722222222,0355-32
33,58.70395416666667,-30.662494444444444,0355-32
34,59.75020416666667,-30.66027777777778,0355-32
35,60.796499999999995,-30.6492,0355-32
36,61.8429,-30.62925277777778,0355-32
1,207.7240666666667,-43.77826944444445,1404-41
2,208.97095833333333,-43.807719444444444,1404-41
3,210.21825,-43.824080555555554,1404-41
4,211.4657125,-43.82735,1404-41
5,212.71312083333333,-43.81753638888889,1404-41
6,213.9602375,-43.79463055555556,1404-41
7,208.38334583333335,-43.01538611111111,1404-41
8,209.61452500000001,-43.03798888888889,1404-41
9,210.84596666666667,-43.047675,1404-41
10,212.07745833333334,-43.044447222222225,1404-41
11,213.30879583333333,-43.028302777777775,1404-41
12,214.53977083333334,-42.99923888888889,1404-41
13,207.81004166666668,-42.22038611111111,1404-41
14,209.0257208333333,-42.24908055555556,1404-41
15,210.24173333333334,-42.26502222222222,1404-41
16,211.45788333333334,-42.268211944444445,1404-41
17,212.67399166666667,-42.25864722222222,1404-41
18,213.8898583333333,-42.23632777777778,1404-41
19,208.45096666666666,-41.457322222222224,1404-41
20,209.65212083333333,-41.479369444444444,1404-41
21,210.8534875,-41.488819444444445,1404-41
22,212.0549,-41.48567,1404-41
23,213.25618333333333,-41.46991944444444,1404-41
24,214.4571625,-41.44157222222222,1404-41
25,207.88944583333335,-40.66265277777778,1404-41
26,209.07629583333335,-40.690675,1404-41
27,210.26341666666664,-40.70623888888889,1404-41
28,211.45065416666665,-40.70935277777778,1404-41
29,212.63785416666667,-40.70001472222222,1404-41
30,213.8248583333333,-40.678222222222225,1404-41
31,208.51347083333334,-39.898891666666664,1404-41
32,209.68686666666667,-39.92044166666667,1404-41
33,210.86044166666667,-39.929675,1404-41
34,212.03404583333335,-39.92659722222222,1404-41
35,213.20755,-39.911205555555554,1404-41
36,214.38080416666668,-39.883497222222225,1404-41
1,352.10235416666666,-11.285041388888889,2338-09A
2,353.02063749999996,-11.290313888888889,2338-09A
3,353.93854999999996,-11.293241666666667,2338-09A
4,354.85630000000003,-11.293827777777778,2338-09A
5,355.7741,-11.292069444444444,2338-09A
6,356.6921708333333,-11.287969444444444,2338-09A
7,352.5669625,-10.508308333333334,2338-09A
8,353.48262916666664,-10.512394444444444,2338-09A
9,354.3980291666667,-10.514147222222222,2338-09A
10,355.31337916666666,-10.51356388888889,2338-09A
11,356.22888333333333,-10.510644444444445,2338-09A
12,357.1447625,-10.505386111111111,2338-09A
13,352.11507083333333,-9.725938888888889,2338-09A
14,353.02872916666666,-9.731183333333334,2338-09A
15,353.9420166666667,-9.734095555555555,2338-09A
16,354.85514166666667,-9.734677777777778,2338-09A
17,355.76832083333335,-9.732930555555555,2338-09A
18,356.68176666666665,-9.728852777777778,2338-09A
19,352.57655416666665,-8.949469444444444,2338-09A
20,353.4879583333333,-8.953536111111111,2338-09A
21,354.3990958333333,-8.955280555555555,2338-09A
22,355.31017916666667,-8.954697222222222,2338-09A
23,356.221425,-8.951794166666666,2338-09A
24,357.13304166666666,-8.94656111111111,2338-09A
25,352.1258125,-8.167108333333333,2338-09A
26,353.0355666666667,-8.172330555555556,2338-09A
27,353.94494583333335,-8.175230555555556,2338-09A
28,354.8541666666667,-8.175808333333332,2338-09A
29,355.7634375,-8.174069444444445,2338-09A
30,356.67297916666666,-8.170008333333334,2338-09A
31,352.58455416666663,-7.390336111111111,2338-09A
32,353.4924041666667,-7.3943916666666665,2338-09A
33,354.3999833333333,-7.396127777777778,2338-09A
34,355.30751250000003,-7.39555,2338-09A
35,356.2152041666667,-7.392652777777778,2338-09A
36,357.12326666666667,-7.387438888888889,2338-09A
1,352.1497625,-1.9488472222222222,2338+00B
2,353.05081666666666,-1.9488472222222222,2338+00B
3,353.95148333333333,-1.9488472222222222,2338+00B
4,354.8519875,-1.9488472222222222,2338+00B
5,355.7525416666667,-1.9488472222222222,2338+00B
6,356.65337500000004,-1.9488472222222222,2338+00B
7,352.60110416666663,-1.169168888888889,2338+00B
8,353.50160416666665,-1.169168888888889,2338+00B
9,354.40182500000003,-1.169168888888889,2338+00B
10,355.30199166666665,-1.169168888888889,2338+00B
11,356.202325,-1.169168888888889,2338+00B
12,357.10305,-1.169168888888889,2338+00B
13,352.1511375,-0.3896972222222222,2338+00B
14,353.0516958333333,-0.3896972222222222,2338+00B
15,353.9518625,-0.3896972222222222,2338+00B
16,354.8518625,-0.3896972222222222,2338+00B
17,355.7519166666667,-0.3896972222222222,2338+00B
18,356.65225,-0.3896972222222222,2338+00B
19,352.60147916666665,0.3896972222222222,2338+00B
20,353.5018125,0.3896972222222222,2338+00B
21,354.40186666666665,0.3896972222222222,2338+00B
22,355.3018666666667,0.3896972222222222,2338+00B
23,356.2020333333333,0.3896972222222222,2338+00B
24,357.1025916666667,0.3896972222222222,2338+00B
25,352.1506791666667,1.169168888888889,2338+00B
26,353.05140416666666,1.169168888888889,2338+00B
27,353.9517375,1.169168888888889,2338+00B
28,354.8519041666667,1.169168888888889,2338+00B
29,355.752125,1.169168888888889,2338+00B
30,356.652625,1.169168888888889,2338+00B
31,352.60035416666665,1.9488472222222222,2338+00B
32,353.50118749999996,1.9488472222222222,2338+00B
33,354.4017416666667,1.9488472222222222,2338+00B
34,355.30224166666665,1.9488472222222222,2338+00B
35,356.20290833333337,1.9488472222222222,2338+00B
36,357.1039666666667,1.9488472222222222,2338+00B
1,26.877275,-57.591091666666664,0205-55
2,28.556183333333333,-57.640225,0205-55
3,30.237866666666665,-57.667539444444444,0205-55
4,31.92074166666667,-57.673002777777775,0205-55
5,33.60321666666666,-57.65661111111111,0205-55
6,35.28370833333333,-57.618385277777776,0205-55
7,27.79542916666667,-56.83988055555555,0205-55
8,29.4408375,-56.877294444444445,0205-55
9,31.088074999999996,-56.89333611111111,0205-55
10,32.735679166666664,-56.88798888888889,0205-55
11,34.38218333333333,-56.86125833333333,0205-55
12,36.026133333333334,-56.81316944444445,0205-55
13,27.06567916666667,-56.035355277777775,0205-55
14,28.6763875,-56.082458333333335,0205-55
15,30.28945416666667,-56.108641666666664,0205-55
16,31.903541666666662,-56.11388055555555,0205-55
17,33.5172875,-56.098166666666664,0205-55
18,35.12934166666667,-56.06151944444444,0205-55
19,27.9422375,-55.28316944444445,0205-55
20,29.52255416666667,-55.319094722222225,0205-55
21,31.10442916666667,-55.33449638888889,0205-55
22,32.686620833333336,-55.32936111111111,0205-55
23,34.267875,-55.303694444444446,0205-55
24,35.846941666666666,-55.25751666666667,0205-55
25,27.236295833333337,-54.47951944444444,0205-55
26,28.78521666666667,-54.52482222222222,0205-55
27,30.336158333333334,-54.55000166666667,0205-55
28,31.887970833333338,-54.555036111111114,0205-55
29,33.43949166666667,-54.53992777777778,0205-55
30,34.989562500000005,-54.50468611111111,0205-55
31,28.07545833333333,-53.72593611111111,0205-55
32,29.596691666666665,-53.76053611111111,0205-55
33,31.11927083333334,-53.77536666666666,0205-55
34,32.642116666666666,-53.77042222222222,0205-55
35,34.16415416666667,-53.74570555555555,0205-55
36,35.68431666666667,-53.701231666666665,0205-55
1,146.41763333333333,-20.598269444444444,0956-18
2,147.3796375,-20.60916111111111,0956-18
3,148.34132916666667,-20.615208333333335,0956-18
4,149.30288333333334,-20.616416666666666,0956-18
5,150.26448333333332,-20.61278888888889,0956-18
6,151.22630833333332,-20.604322222222223,0956-18
7,146.90950833333332,-19.824705555555557,0956-18
8,147.866525,-19.83312777777778,0956-18
9,148.8233125,-19.83673611111111,0956-18
10,149.78006249999999,-19.835535833333335,0956-18
11,150.73694166666667,-19.829519444444443,0956-18
12,151.6941375,-19.81868972222222,0956-18
13,146.44346249999998,-19.039308333333334,0956-18
14,147.396075,-19.050086944444445,0956-18
15,148.348375,-19.056072222222223,0956-18
16,149.3005375,-19.057266666666667,0956-18
17,150.25274166666668,-19.05367777777778,0956-18
18,151.205175,-19.04529722222222,0956-18
19,146.92964166666667,-18.265955555555557,0956-18
20,147.87771249999997,-18.274297222222224,0956-18
21,148.82555,-18.27787222222222,0956-18
22,149.77334583333334,-18.276680555555554,0956-18
23,150.72127916666668,-18.270722222222222,0956-18
24,151.66952916666665,-18.259994444444445,0956-18
25,146.46688333333333,-17.4806,0956-18
26,147.41098333333332,-17.49128333333333,0956-18
27,148.3547625,-17.49721388888889,0956-18
28,149.29840416666667,-17.4984,0956-18
29,150.24209583333334,-17.494841666666666,0956-18
30,151.1860125,-17.48653611111111,0956-18
31,146.94785833333333,-16.7069,0956-18
32,147.88783333333333,-16.715175,0956-18
33,148.827575,-16.7187225,0956-18
34,149.76727499999998,-16.717540833333334,0956-18
35,150.7071125,-16.711630555555555,0956-18
36,151.64726666666667,-16.700988333333335,0956-18
1,127.71580833333333,-39.15556111111111,0843-37
2,128.87690833333332,-39.18042222222222,0843-37
3,130.03813333333335,-39.194230555555556,0843-37
4,131.19940833333334,-39.19699166666667,0843-37
5,132.36066666666667,-39.18870833333333,0843-37
6,133.5218375,-39.16937361111111,0843-37
7,128.32475833333334,-38.390005555555554,0843-37
8,129.47330416666665,-38.409125,0843-37
9,130.62192916666666,-38.4173175,0843-37
10,131.77056666666667,-38.41458611111111,0843-37
11,132.91915833333334,-38.4009325,0843-37
12,134.06765000000001,-38.37635,0843-37
13,127.78392083333333,-37.597322222222225,0843-37
14,128.92028333333334,-37.62164166666667,0843-37
15,130.05672916666666,-37.635149444444444,0843-37
16,131.19320833333333,-37.63785,0843-37
17,132.32967916666666,-37.62974444444444,0843-37
18,133.4660875,-37.61083333333333,0843-37
19,128.37838333333335,-36.831716666666665,0843-37
20,129.5031125,-36.85043611111111,0843-37
21,130.62789166666667,-36.85845555555556,0843-37
22,131.75267916666667,-36.855783333333335,0843-37
23,132.87743749999998,-36.84241388888889,0843-37
24,134.00212916666666,-36.81834666666666,0843-37
25,127.84696249999999,-36.03927222222222,0843-37
26,128.960425,-36.06310277777778,0843-37
27,130.0739375,-36.076341666666664,0843-37
28,131.18747499999998,-36.07898888888889,0843-37
29,132.30100000000002,-36.07104722222222,0843-37
30,133.41449166666666,-36.05251388888889,0843-37
31,128.42804166666664,-35.27308333333333,0843-37
32,129.5307125,-35.291444444444444,0843-37
33,130.63341250000002,-35.29931111111111,0843-37
34,131.73611666666665,-35.29668888888889,0843-37
35,132.83880416666665,-35.28357638888889,0843-37
36,133.94145833333334,-35.259966666666664,0843-37
1,324.07944583333335,-39.15556111111111,2149-37
2,325.24054583333333,-39.18042222222222,2149-37
3,326.4017666666667,-39.194230555555556,2149-37
4,327.5630458333333,-39.19699166666667,2149-37
5,328.7243041666667,-39.18870833333333,2149-37
6,329.885475,-39.16937361111111,2149-37
7,324.6883916666667,-38.390005555555554,2149-37
8,325.8369416666667,-38.409125,2149-37
9,326.98556666666667,-38.4173175,2149-37
10,328.1342,-38.41458611111111,2149-37
11,329.28279583333335,-38.4009325,2149-37
12,330.43128333333334,-38.37635,2149-37
13,324.14755833333334,-37.597322222222225,2149-37
14,325.28392083333335,-37.62164166666667,2149-37
15,326.4203625,-37.635149444444444,2149-37
16,327.55684583333334,-37.63785,2149-37
17,328.69331666666665,-37.62974444444444,2149-37
18,329.829725,-37.61083333333333,2149-37
19,324.74202083333336,-36.831716666666665,2149-37
20,325.86675,-36.85043611111111,2149-37
21,326.9915291666667,-36.85845555555556,2149-37
22,328.11631666666665,-36.855783333333335,2149-37
23,329.24107499999997,-36.84241388888889,2149-37
24,330.3657666666667,-36.81834666666666,2149-37
25,324.2106,-36.03927222222222,2149-37
26,325.3240625,-36.06310277777778,2149-37
27,326.43757500000004,-36.076341666666664,2149-37
28,327.55110833333333,-36.07898888888889,2149-37
29,328.66463749999997,-36.07104722222222,2149-37
30,329.778125,-36.05251388888889,2149-37
31,324.791675,-35.27308333333333,2149-37
32,325.89435,-35.291444444444444,2149-37
33,326.99705,-35.29931111111111,2149-37
34,328.0997541666666,-35.29668888888889,2149-37
35,329.20244166666663,-35.28357638888889,2149-37
36,330.3050958333333,-35.259966666666664,2149-37
1,331.872125,-78.9680063888889,2307-78
2,336.1801916666667,-79.36256388888889,2307-78
3,340.785825,-79.69443055555556,2307-78
4,345.6600875,-79.95754722222222,2307-78
5,350.7557791666666,-80.14648055555556,2307-78
6,356.00804583333337,-80.25691944444445,2307-78
7,335.70122083333337,-78.4672863888889,2307-78
8,339.93151666666665,-78.80854166666667,2307-78
9,344.39745833333336,-79.08705,2307-78
10,349.0648375,-79.29802222222222,2307-78
11,353.88614583333333,-79.43745,2307-78
12,358.8024291666667,-79.502445,2307-78
13,335.28775833333333,-77.57138055555555,2307-78
14,339.199475,-77.92074444444444,2307-78
15,343.3190583333334,-78.21239444444444,2307-78
16,347.6211625,-78.44209722222222,2307-78
17,352.07034999999996,-78.60618055555555,2307-78
18,356.62196666666665,-78.70178277777778,2307-78
19,338.56460833333335,-77.03123611111111,2307-78
20,342.3870958333333,-77.33427388888889,2307-78
21,346.37485,-77.58011388888889,2307-78
22,350.50095833333336,-77.7654111111111,2307-78
23,354.73117916666666,-77.88741666666667,2307-78
24,359.0251958333333,-77.94418055555556,2307-78
25,338.0082041666667,-76.14010833333333,2307-78
26,341.573325,-76.45314166666667,2307-78
27,345.28822916666667,-76.71305833333334,2307-78
28,349.1321791666667,-76.91680861111111,2307-78
29,353.07855416666666,-77.06180277777777,2307-78
30,357.0956166666667,-77.14605277777778,2307-78
31,340.856225,-75.56930333333334,2307-78
32,344.3324416666666,-75.84163055555555,2307-78
33,347.9284625,-76.06159444444444,2307-78
34,351.6233541666667,-76.22677777777778,2307-78
35,355.3918958333333,-76.3352236111111,2307-78
36,359.2054375,-76.38554388888889,2307-78
1,225.16763333333333,-20.598269444444444,1511-18
2,226.1296375,-20.60916111111111,1511-18
3,227.09132916666667,-20.615208333333335,1511-18
4,228.05288333333334,-20.616416666666666,1511-18
5,229.01448333333332,-20.61278888888889,1511-18
6,229.97630833333332,-20.604322222222223,1511-18
7,225.65950833333332,-19.824705555555557,1511-18
8,226.616525,-19.83312777777778,1511-18
9,227.5733125,-19.83673611111111,1511-18
10,228.53006249999999,-19.835535833333335,1511-18
11,229.48694166666667,-19.829519444444443,1511-18
12,230.4441375,-19.81868972222222,1511-18
